product_rating,total_reviews,purchased_last_month,discounted_price,original_price,is_sponsored,discount_percentage,product_category_Cameras,product_category_Chargers & Cables,product_category_Gaming,product_category_Headphones,product_category_Laptops,product_category_Networking,product_category_Other Electronics,product_category_Phones,product_category_Power & Batteries,product_category_Printers & Scanners,product_category_Smart Home,product_category_Speakers,product_category_Storage,product_category_TV & Display,product_category_Wearables,is_best_seller_Amazon's,is_best_seller_Best Seller,is_best_seller_Ends in,is_best_seller_Limited time deal,is_best_seller_No Badge,is_best_seller_Save 12%,is_best_seller_Save 17%,is_best_seller_Save 18%,is_best_seller_Save 30%,category_label,best_seller_label,sales_volume,sales_revenue,discount_flag,sponsor_label
4.3,3426,200,74.98,197.95,0.0,62.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Chargers & Cables,No Badge,200,14996.0,Discounted,Organic
4.5,326,100,129.95,129.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Speakers,No Badge,100,12994.999999999998,No Discount,Organic
4.4,3520,1000,119.99,119.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,1000,119990.0,No Discount,Sponsored
4.8,5207,20000,25.47,25.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Power & Batteries,No Badge,20000,509400.0,No Discount,Sponsored
4.8,172,1000,16.19,16.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Power & Batteries,No Badge,1000,16190.000000000002,No Discount,Sponsored
4.2,89,50,659.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,50,32950.0,No Discount,Organic
4.2,948,200,155.99,155.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Power & Batteries,No Badge,200,31198.0,No Discount,Organic
4.7,768,400,50.59,50.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Other Electronics,No Badge,400,20236.0,No Discount,Organic
4.1,274,100,198.89,198.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,100,19889.0,No Discount,Organic
4.4,532,500,23.04,24.99,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,500,11520.0,Discounted,Organic
4.5,1024,100,97.99,148.0,0.0,33.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,100,9799.0,Discounted,Organic
3.9,326,200,112.99,171.99,0.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TV & Display,No Badge,200,22598.0,Discounted,Organic
4.1,15274,100,341.99,341.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,100,34199.0,No Discount,Organic
4.3,249,50,490.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,50,24500.0,No Discount,Organic
4.5,34,200,29.99,35.99,0.0,16.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,200,5998.0,Discounted,Organic
4.6,1522,100,169.99,169.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Speakers,No Badge,100,16999.0,No Discount,Organic
4.7,7235,500,69.95,69.95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cameras,No Badge,500,34975.0,No Discount,Sponsored
4.6,2197,100,189.99,229.99,0.0,17.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TV & Display,No Badge,100,18999.0,Discounted,Organic
4.7,162,500,18.99,19.99,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,500,9495.0,Discounted,Organic
4.7,283,300,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Other Electronics,No Badge,300,16200.0,No Discount,Organic
4.7,1033,200,159.35,159.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Networking,No Badge,200,31870.0,No Discount,Organic
4.6,1034,500,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,500,23000.0,No Discount,Organic
4.7,27464,500,31.18,39.95,0.0,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,500,15590.0,Discounted,Organic
4.6,662,200,150.89,150.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,200,30177.999999999996,No Discount,Organic
4.4,3520,1000,119.99,119.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,1000,119990.0,No Discount,Sponsored
4.2,5284,2000,29.22,49.99,1.0,41.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phones,Amazon's,2000,58440.0,Discounted,Sponsored
4.8,5207,20000,25.47,25.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Power & Batteries,No Badge,20000,509400.0,No Discount,Sponsored
4.8,172,1000,16.19,16.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Power & Batteries,No Badge,1000,16190.000000000002,No Discount,Sponsored
3.9,1386,500,262.99,399.0,1.0,34.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cameras,No Badge,500,131495.0,Discounted,Sponsored
4.6,68384,400,39.59,39.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Chargers & Cables,No Badge,400,15836.000000000002,No Discount,Organic
4.8,12,50,670.95,670.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,50,33547.5,No Discount,Organic
4.6,5759,500,9.82,9.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,500,4910.0,No Discount,Organic
4.0,124,100,219.99,234.99,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TV & Display,No Badge,100,21999.0,Discounted,Organic
4.1,170,100,449.99,449.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,100,44999.0,No Discount,Organic
3.9,3870,300,60.99,89.99,0.0,32.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Power & Batteries,No Badge,300,18297.0,Discounted,Organic
4.7,1480,200,99.99,99.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,200,19998.0,No Discount,Organic
4.7,662,400,32.99,32.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Other Electronics,No Badge,400,13196.0,No Discount,Organic
4.5,135,400,29.7,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Power & Batteries,No Badge,400,11880.0,No Discount,Organic
4.0,29,50,449.99,449.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Smart Home,No Badge,50,22499.5,No Discount,Organic
4.6,433,1000,5.29,5.95,0.0,11.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Power & Batteries,No Badge,1000,5290.0,Discounted,Organic
4.7,7235,500,69.95,69.95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cameras,No Badge,500,34975.0,No Discount,Sponsored
4.5,139,100,478.82,478.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Power & Batteries,No Badge,100,47882.0,No Discount,Organic
4.4,160,100,379.99,379.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,100,37999.0,No Discount,Organic
4.4,18955,500,13.99,13.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,500,6995.0,No Discount,Organic
4.5,447,100,419.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Other Electronics,No Badge,100,41900.0,No Discount,Organic
4.7,1310,100,169.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,100,16900.0,No Discount,Organic
5.0,3,50,549.99,749.99,0.0,26.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cameras,No Badge,50,27499.5,Discounted,Organic
4.6,8564,100,169.99,169.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Headphones,No Badge,100,16999.0,No Discount,Organic
4.5,105,100,299.99,299.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Other Electronics,No Badge,100,29999.0,No Discount,Organic
4.3,331,100,227.45,227.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,100,22745.0,No Discount,Organic
4.4,380,200,149.99,149.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Storage,No Badge,200,29998.0,No Discount,Organic
3.6,45,200,153.49,153.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Printers & Scanners,No Badge,200,30698.0,No Discount,Organic
4.4,3520,1000,119.99,119.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,1000,119990.0,No Discount,Sponsored
4.8,5207,20000,25.47,25.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Power & Batteries,No Badge,20000,509400.0,No Discount,Sponsored
4.8,172,1000,16.19,16.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Power & Batteries,No Badge,1000,16190.000000000002,No Discount,Sponsored
4.6,3387,500,16.99,17.99,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Other Electronics,No Badge,500,8495.0,Discounted,Organic
4.2,26,100,499.99,499.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Smart Home,No Badge,100,49999.0,No Discount,Organic
3.8,5,100,304.0,339.0,0.0,10.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,100,30400.0,Discounted,Organic
4.4,819,200,88.22,88.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,200,17644.0,No Discount,Organic
4.1,262,500,19.99,21.99,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,500,9995.0,Discounted,Organic
4.1,468,100,159.99,159.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Other Electronics,No Badge,100,15999.0,No Discount,Organic
4.4,81,100,249.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,100,24900.0,No Discount,Organic
3.9,63,50,1049.99,1249.99,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,50,52499.5,Discounted,Organic
4.6,403,300,51.99,59.99,0.0,13.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Speakers,No Badge,300,15597.0,Discounted,Organic
4.7,628,300,47.41,53.49,0.0,11.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Printers & Scanners,No Badge,300,14222.999999999998,Discounted,Organic
4.7,7235,500,69.95,69.95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cameras,No Badge,500,34975.0,No Discount,Sponsored
4.8,22407,500,16.99,32.99,0.0,48.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,500,8495.0,Discounted,Organic
3.9,666,100,104.46,104.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Headphones,No Badge,100,10446.0,No Discount,Organic
4.4,1973,200,103.22,103.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cameras,No Badge,200,20644.0,No Discount,Organic
4.4,187,100,329.63,329.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cameras,No Badge,100,32963.0,No Discount,Organic
3.7,195,100,268.39,314.6,0.0,14.69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Headphones,No Badge,100,26839.0,Discounted,Organic
4.7,733,200,128.99,128.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,200,25798.0,No Discount,Organic
4.5,1753,300,63.96,63.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Speakers,Amazon's,300,19188.0,No Discount,Organic
4.8,957,700,6.61,7.18,0.0,7.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Other Electronics,No Badge,700,4627.0,Discounted,Organic
4.7,1160,200,249.99,275.99,0.0,9.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,200,49998.0,Discounted,Organic
4.4,3520,1000,119.99,119.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,1000,119990.0,No Discount,Sponsored
4.1,453,500,29.99,37.99,0.0,21.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Chargers & Cables,No Badge,500,14995.0,Discounted,Organic
3.7,30,200,195.52,246.99,0.0,20.84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Gaming,No Badge,200,39104.0,Discounted,Organic
4.3,8039,300,58.95,58.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,300,17685.0,No Discount,Organic
4.7,2348,200,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,200,15400.0,No Discount,Organic
4.1,145,200,79.99,79.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,200,15997.999999999998,No Discount,Organic
3.9,2621,200,99.99,99.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,200,19998.0,No Discount,Organic
4.4,603,100,529.99,529.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TV & Display,No Badge,100,52999.0,No Discount,Organic
4.6,1711,300,40.99,40.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Other Electronics,No Badge,300,12297.0,No Discount,Organic
4.7,53,400,14.99,19.99,0.0,25.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cameras,No Badge,400,5996.0,Discounted,Organic
4.5,72,50,337.0,399.84,0.0,15.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Headphones,No Badge,50,16850.0,Discounted,Organic
4.6,175,300,109.15,109.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Phones,No Badge,300,32745.0,No Discount,Organic
4.8,4897,200,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,200,19800.0,No Discount,Organic
4.0,113,50,228.89,228.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,50,11444.5,No Discount,Organic
4.4,1235,100,159.95,159.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Power & Batteries,No Badge,100,15994.999999999998,No Discount,Organic
4.2,730,400,23.99,23.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Laptops,No Badge,400,9596.0,No Discount,Organic
4.6,304,200,129.99,129.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Speakers,No Badge,200,25998.0,No Discount,Organic
